case_key,task_id,input_id,target_variable,control_flow_expanded_exact,oracle_cf_state_exact,predicted_cf_state_attempted,predicted_cf_state_exact,end_to_end_joint_exact,request_id,problem_key,platform,cf_service_epoch,difficulty,contest_date,interface,test_source,trace_length,trace_bin,long_trace,distinct_blocks,compressed_runs,repeated_block,selected_candidate,helper_functions,cf_group,state_length,state_bin,identical_visible_messages,net_drop,oracle_position_accuracy,predicted_position_accuracy,oracle_prefix,predicted_prefix,oracle_normalized_prefix,predicted_normalized_prefix
task_lcb_0413/input_003,task_lcb_0413,input_003,N,True,False,False,False,False,task_lcb_0413/input_003/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_003,task_lcb_0413,input_003,data,True,False,False,False,False,task_lcb_0413/input_003/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_003,task_lcb_0413,input_003,res,True,False,False,False,False,task_lcb_0413/input_003/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_004,task_lcb_0413,input_004,A,True,False,False,False,False,task_lcb_0413/input_004/state/001,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_004,task_lcb_0413,input_004,K,True,False,False,False,False,task_lcb_0413/input_004/state/002,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_004,task_lcb_0413,input_004,N,True,False,False,False,False,task_lcb_0413/input_004/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_004,task_lcb_0413,input_004,data,True,False,False,False,False,task_lcb_0413/input_004/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_004,task_lcb_0413,input_004,res,True,False,False,False,False,task_lcb_0413/input_004/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_005,task_lcb_0413,input_005,A,True,False,False,False,False,task_lcb_0413/input_005/state/001,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_005,task_lcb_0413,input_005,K,True,False,False,False,False,task_lcb_0413/input_005/state/002,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_005,task_lcb_0413,input_005,N,True,False,False,False,False,task_lcb_0413/input_005/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_005,task_lcb_0413,input_005,data,True,False,False,False,False,task_lcb_0413/input_005/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_005,task_lcb_0413,input_005,res,True,False,False,False,False,task_lcb_0413/input_005/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_006,task_lcb_0413,input_006,A,True,False,False,False,False,task_lcb_0413/input_006/state/001,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_006,task_lcb_0413,input_006,K,True,False,False,False,False,task_lcb_0413/input_006/state/002,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_006,task_lcb_0413,input_006,N,True,False,False,False,False,task_lcb_0413/input_006/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_006,task_lcb_0413,input_006,data,True,False,False,False,False,task_lcb_0413/input_006/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_006,task_lcb_0413,input_006,res,True,False,False,False,False,task_lcb_0413/input_006/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_007,task_lcb_0413,input_007,A,True,False,False,False,False,task_lcb_0413/input_007/state/001,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_007,task_lcb_0413,input_007,K,True,False,False,False,False,task_lcb_0413/input_007/state/002,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_007,task_lcb_0413,input_007,N,True,False,False,False,False,task_lcb_0413/input_007/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_007,task_lcb_0413,input_007,data,True,False,False,False,False,task_lcb_0413/input_007/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_007,task_lcb_0413,input_007,res,True,False,False,False,False,task_lcb_0413/input_007/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_008,task_lcb_0413,input_008,A,True,False,False,False,False,task_lcb_0413/input_008/state/001,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_008,task_lcb_0413,input_008,K,True,False,False,False,False,task_lcb_0413/input_008/state/002,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_008,task_lcb_0413,input_008,N,True,False,False,False,False,task_lcb_0413/input_008/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_008,task_lcb_0413,input_008,data,True,False,False,False,False,task_lcb_0413/input_008/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_008,task_lcb_0413,input_008,res,True,False,False,False,False,task_lcb_0413/input_008/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_009,task_lcb_0413,input_009,A,True,False,False,False,False,task_lcb_0413/input_009/state/001,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_009,task_lcb_0413,input_009,K,True,False,False,False,False,task_lcb_0413/input_009/state/002,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_009,task_lcb_0413,input_009,N,True,True,False,False,False,task_lcb_0413/input_009/state/003,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,1,1.0,0.0,2,0,1.0,0.0
task_lcb_0413/input_009,task_lcb_0413,input_009,data,True,False,False,False,False,task_lcb_0413/input_009/state/004,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0413/input_009,task_lcb_0413,input_009,res,True,False,False,False,False,task_lcb_0413/input_009/state/005,atcoder/abc347_a,atcoder,after_service_recovery,easy,2024-03-30T00:00:00,stdin,private,2,2,False,2,2,False,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,_,True,False,False,False,False,task_lcb_0416/input_000/state/001,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,5,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,a,True,False,False,False,False,task_lcb_0416/input_000/state/002,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,5,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,ans,True,False,False,False,False,task_lcb_0416/input_000/state/003,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,c,True,False,False,False,False,task_lcb_0416/input_000/state/004,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,4,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,data,True,False,False,False,False,task_lcb_0416/input_000/state/005,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,idx,True,False,False,False,False,task_lcb_0416/input_000/state/006,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,mins,True,True,False,False,False,task_lcb_0416/input_000/state/007,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,5,3-5,False,1,1.0,0.0,5,0,1.0,0.0
task_lcb_0416/input_000,task_lcb_0416,input_000,n,True,False,False,False,False,task_lcb_0416/input_000/state/008,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,21,11-25,True,9,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,_,True,False,False,False,False,task_lcb_0416/input_001/state/001,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,11,11-25,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,a,True,False,False,False,False,task_lcb_0416/input_001/state/002,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,11,11-25,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,ans,True,False,False,False,False,task_lcb_0416/input_001/state/003,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,c,True,False,False,False,False,task_lcb_0416/input_001/state/004,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,8,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,data,True,False,False,False,False,task_lcb_0416/input_001/state/005,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,idx,True,False,False,False,False,task_lcb_0416/input_001/state/006,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,12,11-25,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,mins,True,False,False,False,False,task_lcb_0416/input_001/state/007,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,10,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0416/input_001,task_lcb_0416,input_001,n,True,False,False,False,False,task_lcb_0416/input_001/state/008,atcoder/abc348_c,atcoder,after_service_recovery,medium,2024-04-06T00:00:00,stdin,public,48,26-100,True,9,11,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,L,True,False,False,False,False,task_lcb_0424/input_000/state/001,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,R,True,False,False,False,False,task_lcb_0424/input_000/state/002,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,ans,True,False,False,False,False,task_lcb_0424/input_000/state/003,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,length,True,False,False,False,False,task_lcb_0424/input_000/state/004,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,9,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,lines,True,False,False,False,False,task_lcb_0424/input_000/state/005,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,parts,True,False,False,False,False,task_lcb_0424/input_000/state/006,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,rem,True,False,False,False,False,task_lcb_0424/input_000/state/007,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,6,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_000,task_lcb_0424,input_000,x,True,False,False,False,False,task_lcb_0424/input_000/state/008,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,44,26-100,True,12,9,True,1,False,cf_correct,7,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,L,True,False,False,False,False,task_lcb_0424/input_001/state/001,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,R,True,False,False,False,False,task_lcb_0424/input_001/state/002,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,ans,True,False,False,False,False,task_lcb_0424/input_001/state/003,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,length,True,False,False,False,False,task_lcb_0424/input_001/state/004,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,lines,True,False,False,False,False,task_lcb_0424/input_001/state/005,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,parts,True,False,False,False,False,task_lcb_0424/input_001/state/006,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,rem,True,False,False,False,False,task_lcb_0424/input_001/state/007,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_001,task_lcb_0424,input_001,x,True,False,False,False,False,task_lcb_0424/input_001/state/008,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,11,11-25,True,10,7,True,1,False,cf_correct,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,L,False,False,False,False,False,task_lcb_0424/input_002/state/001,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,R,False,False,False,False,False,task_lcb_0424/input_002/state/002,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,ans,False,False,False,False,False,task_lcb_0424/input_002/state/003,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,10,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,length,False,False,False,False,False,task_lcb_0424/input_002/state/004,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,35,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,lines,False,False,False,False,False,task_lcb_0424/input_002/state/005,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,parts,False,False,False,False,False,task_lcb_0424/input_002/state/006,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,rem,False,False,False,False,False,task_lcb_0424/input_002/state/007,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,9,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_002,task_lcb_0424,input_002,x,False,False,False,False,False,task_lcb_0424/input_002/state/008,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,public,114,>100,True,12,11,True,1,False,cf_unconstructable,10,6-10,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,L,False,False,False,False,False,task_lcb_0424/input_003/state/001,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,R,False,False,False,False,False,task_lcb_0424/input_003/state/002,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,length,False,False,False,False,False,task_lcb_0424/input_003/state/004,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,67,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,lines,False,False,False,False,False,task_lcb_0424/input_003/state/005,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,parts,False,False,False,False,False,task_lcb_0424/input_003/state/006,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,rem,False,False,False,False,False,task_lcb_0424/input_003/state/007,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,29,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_003,task_lcb_0424,input_003,x,False,False,False,False,False,task_lcb_0424/input_003/state/008,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,278,>100,True,12,19,True,1,False,cf_unconstructable,30,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,L,False,False,False,False,False,task_lcb_0424/input_004/state/001,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,R,False,False,False,False,False,task_lcb_0424/input_004/state/002,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,length,False,False,False,False,False,task_lcb_0424/input_004/state/004,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,77,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,lines,False,False,False,False,False,task_lcb_0424/input_004/state/005,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,3,3-5,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,parts,False,False,False,False,False,task_lcb_0424/input_004/state/006,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,rem,False,False,False,False,False,task_lcb_0424/input_004/state/007,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,56,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_004,task_lcb_0424,input_004,x,False,False,False,False,False,task_lcb_0424/input_004/state/008,atcoder/abc349_d,atcoder,before_service_recovery,hard,2024-04-13T00:00:00,stdin,private,438,>100,True,12,24,True,1,False,cf_unconstructable,57,26-100,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_005,task_lcb_0424,input_005,L,False,False,False,False,False,task_lcb_0424/input_005/state/001,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,426,>100,True,12,27,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
task_lcb_0424/input_005,task_lcb_0424,input_005,R,False,False,False,False,False,task_lcb_0424/input_005/state/002,atcoder/abc349_d,atcoder,after_service_recovery,hard,2024-04-13T00:00:00,stdin,private,426,>100,True,12,27,True,1,False,cf_unconstructable,2,2,False,0,0.0,0.0,0,0,0.0,0.0
